Time,EMG_RT_BRACHIORAD,EMG_RT_EXT,EMG_RT_FLEX,EMG_RT_BICEPS_BR,EMG_RT_LAT,EMG_RT_ANT,EMG_RT_POST,EMG_RT_MID_DELT,EMG_RT_PECT,EMG_RT_INFRASPIN,humerus_l_imu,radius_l_imu,hand_r_imu,pelvis_imu,torso_imu,humerus_r_imu,radius_r_imu
20.579999999999497,28.609323877393226,54.62786509338455,24.788462003159214,2.8418402989247125,19.841253001127765,8.461522816700207,8.065207676689672,11.54424437989168,6.193283605207018,11.56787792591924,6.51616766530307e-05,3.972455089760882e-05,0.004068047904108651,1.3886227545559481e-05,0.000196802395212934,0.000901365269427528,0.00046123952099841954
20.5899999999995,25.083002598990948,52.4324601298064,25.85508877390449,3.0450236670372792,21.283408789510503,6.773104725469037,10.462976920097068,12.029936738582265,5.882191954166336,11.935398904195106,2.836144578262334e-05,3.644578313310589e-05,0.0030786144579490063,8.204819277071557e-06,0.00011555421687189867,0.0010846746987986453,0.00048479518070032574
20.599999999999497,22.545097184128636,50.33561866976975,26.97306695619197,3.2851346713344913,22.820654586800803,5.4594197798085204,13.549696762039517,12.439262042304854,5.5889042321938405,12.46960783194514,3.799999999949624e-05,2.5000000000519158e-05,0.0007250000001187123,6.999999999929004e-06,2.7000000004466675e-05,0.0010160000000034258,0.0009359999999772374
20.609999999999495,21.05268615418824,48.412031099617685,28.072236059065297,3.541474913135381,24.559407846461585,4.566432306316635,17.293515440031147,12.800957322335524,5.39871629655926,13.166715157467635,8.231137724329111e-05,3.218562874203341e-05,0.0006579341317399658,1.9574850298794573e-05,7.670059879987662e-05,0.0010154011976047982,0.0006958802395331217
20.619999999999497,20.584478127130538,46.68216225936526,29.090093699553428,3.7946577531873817,26.594090528303482,4.093694809115272,21.602793998869984,13.162770394984388,5.396027373096001,14.001268475034328,0.00013353892215245343,3.24550898209644e-05,0.0006015389221574841,3.5508982034870496e-05,0.00012857485029655783,0.000966389221564321,0.0004850059880316039
20.629999999999498,21.063622660746102,45.12479420810031,29.980072316893796,4.02984972824118,28.982965741809814,4.001803511154353,26.329227522093106,13.582792796656843,5.6487559879608975,14.930996207102321,0.00019880838323032272,1.868263473134431e-05,0.0005668083832351889,5.826347305269446e-05,0.00018486227544626898,0.0008190838323427614,0.00033350898204355774
20.639999999999496,22.38366334826804,43.700767646751636,30.712759398021603,4.239036636654726,31.735199967185938,4.224248746246238,31.275738988579295,14.114673549976114,6.195300018821499,15.906785158908155,0.0003104578313184927,5.2566265057479564e-05,0.00040232530121646066,6.321686747004408e-05,0.0001574819277143989,0.0005252771084523909,0.0003448192771036327
20.649999999999494,24.421014744832956,42.38704866123772,31.26729266294267,4.420907663807269,34.79585130531025,4.6780741356815785,36.183323739380135,14.78916129993143,7.032006126383919,16.879363983807316,0.00044599999999310854,0.00011099999999724637,0.0001710000000118133,5.9000000000243984e-05,8.700000000355252e-05,0.0001560000000186744,0.00043999999999519836
20.659999999999496,27.054334286646185,41.191787020989025,31.629919522118275,4.581374616908376,38.07052089301223,5.276707362965554,40.777316422344214,15.60627175933693,8.111920237744314,17.814343328733607,0.0003220479041978571,7.267664670847107e-05,0.00022129940119506875,5.959880239516145e-05,0.00011694011975897482,0.00020390419161435,0.00021844311378359986
20.669999999999497,30.161841691849457,40.171141955745895,31.79081431354981,4.73097087985168,41.430479302356744,5.9392860055131385,44.77712575656168,16.530997993209326,9.345342460371073,18.693651349400742,0.00019928143713181755,4.7592814370981635e-05,0.00033226347304207146,5.782634730569382e-05,0.0001306766467075522,0.0002782874251432304,7.039520958077828e-05
20.679999999999495,33.61451304346256,39.422463557907946,31.75156164100084,4.88294760097624,44.73461336440658,6.598350218066637,47.94166920303986,17.49967623771709,10.610223702454915,19.51770145233555,7.89221556946796e-05,4.938922155666166e-05,0.0005663952095690533,5.1239520958466316e-05,0.00011151497006084708,0.0004064311377180492,7.159281437119719e-05
